,A1E959,O00626,O14793,O43895,O60635,O95750,O95994,P01579,P01591,P03950,P05783,P07711,P10721,P14136,P14210,P15090,P15336,P17516,P18627,P19801,P21246,P24387,P28827,P30838,P31994,P35225,P35475,P42785,P43629,P51531,P52823,P55259,P58499,P60484,P78423,Q0Z7S8,Q13459,Q29980_Q29983,Q3KPI0,Q4LE39,Q6ISS4,Q7L8A9,Q7Z6M3,Q7Z7D3,Q8IU54,Q8TD06,Q8TD46,Q8WTT0,Q92820,Q92854,Q969V3,Q96DU3,Q96JP9,Q96NZ8,Q99748,Q9BXJ7,Q9NRA1,Q9NX58,Q9P0M4,Q9P232,Q9UGM5,Q9UHF4,Q9UK85,Q9Y286,Q9Y5W5,Q9Y639,Q9Y653
170,-0.7122,-1.0375,-2.1617,-2.0129,-0.5442,-2.5977,-1.6915,5.1509,-1.0789,-1.8121,-1.9958,-0.8972,-2.3066,-0.7936,-1.0597,-1.6096,0.4529,-0.3138,0.0713,-1.7293,-1.1506,-2.8826,-2.0249,-0.7884,-0.5622,-0.1107,-2.8507,-2.717,-2.2617,-0.8717,-0.5933,-0.8712,-2.1936,0.0449,-0.9635,-1.5597,0.1593,-0.9463,-2.9387,0.2524,-1.7036,0.0325,-0.2716,0.008,2.0583,-0.7367,-1.8086,-2.3168,-0.9149,-1.9142,-0.4481,-0.4486,-1.8512,-2.3064,-0.1652,-0.6667,-1.8478,0.3664,-1.4475,-1.9478,-2.3757,-0.5327,-0.9324,-1.4245,-1.5879,-1.3748,-2.1736
171,0.084,-1.5252,-1.4646,-1.0694,-0.188,-2.6849,-1.7496,3.9586,-1.3097,-1.8853,1.669,-1.573,-1.9618,-0.9414,-2.0128,-2.8352,-0.1715,0.8257,0.3365,-2.1596,-0.1285,-2.7458,-2.1984,-0.8134,-1.7121,-0.4631,-2.6153,-2.1776,-1.8774,-0.0849,-1.5028,-2.0284,-2.4182,0.2176,-1.5139,-1.3251,0.8851,-1.5007,-3.2561,1.0409,-2.23,0.0101,-1.0456,0.0035,2.771,-0.0257,-2.0255,-1.2602,-1.0579,-1.6816,-0.1085,-0.6665,-1.5778,-2.1308,0.3513,-1.1185,-0.707,0.6668,0.4157,-2.6081,-2.0036,-1.0042,-1.0777,-1.9664,-1.8377,0.4533,-2.136
172,-0.7842,-1.2633,-2.5377,-3.1031,-0.4921,-0.455,-0.092,2.0238,-0.9395,-1.657,-2.1895,-1.2531,-1.7367,0.62,-1.1703,-0.6198,-0.3455,-0.1693,0.9633,-2.6906,-0.2654,-1.7929,-2.3094,-0.4499,-0.5639,-0.5972,-1.5152,-2.2848,-2.5692,-0.2059,-1.2046,0.4908,-1.3442,0.4214,-1.0318,-1.5309,0.3371,-1.4527,1.1499,0.2604,-1.5117,-0.0446,-1.0304,0.1053,-0.0317,-0.3035,-2.5146,-1.3476,-1.2054,-1.598,0.3374,0.0342,-1.7495,-2.2438,-0.1083,-0.0052,-1.1055,1.0546,0.5215,-2.4184,-2.2536,-0.0764,-3.8154,-1.9781,-1.6732,-0.671,-0.5386
173,-0.6442,-1.0665,-1.7993,-5.3353,0.582,-2.648,-0.2112,3.7138,-1.4345,-2.2257,-2.9584,-1.8103,-2.6919,-1.1378,-0.2048,-2.2271,0.6156,0.0196,-0.8416,-1.8279,-0.5568,-1.9384,-2.4442,-0.677,-0.8806,-0.1654,-2.1342,-2.5473,-2.2138,0.3576,-1.148,-1.3859,-2.7321,0.4429,-1.9354,-1.5805,0.0626,-2.4305,-0.8964,0.1149,-1.3736,0.1913,-1.0441,0.7144,1.7551,0.0009,-2.3774,-2.7983,-1.0536,-1.3148,-0.5365,-0.0619,-1.7512,-2.7743,0.4184,-0.9977,-1.2385,0.4693,-1.303,-2.2043,-2.2026,-1.2931,-0.931,-1.8806,-2.2997,-1.0594,-1.9681
174,-0.2177,-1.2315,-2.1643,-2.6303,-0.3751,-2.8231,-1.3034,0.7002,-2.6088,-2.3614,-1.5792,-1.8725,-2.6947,-0.7562,-2.202,-2.3214,-0.3703,-0.4418,-0.2116,-0.998,0.007,-2.6299,-2.282,-0.6051,-2.4962,-0.7699,-1.5905,-2.1368,-2.4755,0.252,-2.1511,-1.9725,-2.263,0.4401,-1.7104,-1.721,0.6109,-3.4496,-2.5025,0.089,1.3752,0.2538,-0.953,0.4963,1.6951,-0.9101,-2.3059,-1.7478,-1.2824,-1.3156,-0.2058,-0.4124,-1.5049,-3.4792,0.3367,-0.82,-1.471,0.5239,-0.9682,-2.9819,-0.3144,-1.1264,-1.8745,-1.7787,-2.9707,-1.0423,-2.2727
175,-0.7113,-1.1133,-2.3825,-2.2644,-0.4569,-2.1369,-2.0905,3.7833,-2.0886,-1.9803,-2.9527,-2.3927,-1.5087,-1.1244,-2.4393,-1.3133,-0.8918,-0.3214,-0.8194,-3.0462,-0.6264,-2.9074,-2.2871,0.0206,-1.407,-0.6597,-2.4885,-2.8923,0.4939,-0.0356,-0.9016,-1.9039,-2.8085,0.0571,-1.8506,-1.0303,-0.7683,-1.7951,-2.4463,-0.1478,-2.863,0.4432,-2.0613,0.1356,1.576,-1.0845,-1.1871,-0.4716,-1.5377,-1.5641,-0.6484,0.0295,-1.5066,-2.1562,-0.0814,-1.1884,-1.423,0.0389,-2.3872,-2.4364,-1.6075,-1.1919,-2.2702,-1.4229,-2.502,-0.5466,-2.3874
176,-0.2676,-1.9429,-1.5516,-7.2822,-0.3914,-0.7668,-2.3148,-0.9928,-0.9135,-2.2012,-3.3087,-1.6761,-2.0994,-1.1987,-1.1868,-1.9395,-0.4862,0.8141,-0.8052,-2.1521,-0.6327,-2.2886,-1.5045,-0.5865,-1.0244,-0.4552,-1.7219,-1.945,-1.5548,0.6023,-1.1411,-1.0827,-2.6031,0.0975,-1.4245,-1.519,-0.0204,-0.0333,-1.2318,0.1513,-2.7144,0.1721,-1.2455,0.4234,-0.3589,-0.5515,-2.1472,-1.9133,-1.7758,-2.2841,-0.3759,-0.5743,-1.2585,-1.7118,-0.1884,-0.6038,-1.2163,0.4764,-1.5061,-1.5059,-2.4187,-0.5715,-1.8934,-1.9789,-1.3977,-0.7411,-1.4977
177,-1.0282,-0.7996,-2.4365,-3.1844,-0.5839,-3.6488,-0.6761,3.0462,-1.492,-1.8525,-1.0396,-0.9472,-1.9926,-1.2173,-1.3855,-0.9203,-1.1795,-0.631,-0.1767,-1.983,-1.1879,-1.8755,-2.2104,-0.6641,-1.2451,-0.4374,-1.1609,-2.0775,-2.1413,-0.44,-0.405,-0.2525,-2.7712,0.3029,-1.5842,-1.3343,-0.1214,-1.9099,-2.2442,0.0757,-3.1381,-0.0838,-0.6035,-0.1437,1.6148,-0.7283,-1.3258,-1.7853,-0.8276,-1.1366,0.0325,-0.7792,-2.0972,-2.1779,0.1386,-1.5312,-1.1981,0.5456,-1.3533,-2.1284,-1.2656,-1.1999,-1.2829,-1.1244,-1.07,-1.4578,-1.8507
178,-0.4815,-0.8719,-2.3872,-3.0121,-0.7539,-1.1609,-0.6737,4.2119,-0.8709,-1.538,-1.8887,-0.8623,-2.8918,-1.1382,-0.7478,-1.6142,-0.3223,-0.3676,0.8122,-2.2579,-0.4113,-2.2207,-2.1162,-0.5409,-0.6664,-1.099,-1.6721,-1.6723,-1.9208,0.0962,0.3342,-2.4194,-2.7057,-0.7914,-1.1378,-1.2388,-0.7821,-4.9949,-3.0099,0.129,-0.5559,0.0646,-1.3099,0.0125,-0.3017,0.4012,-1.7786,-1.832,-0.4537,-1.2138,-0.5786,-0.3406,-1.6481,-2.4938,-0.1244,0.3386,-1.0649,0.2753,0.9099,-2.3309,-1.9316,-0.202,-0.6072,-1.1833,-1.1505,-1.9393,-0.8346
179,-0.0978,-1.3637,-1.909,-2.9533,-0.31,-2.7598,-2.8293,-0.7324,-0.9979,-1.7093,-3.2805,-1.1288,-2.7644,-1.2288,-1.0589,-1.5344,-0.2637,-0.068,-0.9166,-1.5935,-0.8365,-2.0185,-2.4031,-0.6796,-1.4201,-0.4991,-1.679,-2.0636,-2.0793,0.2768,-0.9135,-0.944,-3.4771,0.3285,-2.287,-1.1207,0.1423,-2.3891,-1.356,0.4177,-2.1986,0.3155,-1.4372,0.0917,0.6139,-0.8537,-1.9668,-2.598,-1.2148,-2.0499,-0.0007,-1.1454,-1.1134,-1.8666,0.4037,-0.558,-1.3901,0.1104,-1.5784,-2.334,-2.9797,-0.8807,-2.4723,-2.2043,-2.1905,-0.8214,-2.6046
180,-0.6448,-1.1832,-1.4959,-2.6683,-0.262,-2.5781,-3.138,-0.3824,-2.1892,-2.233,-3.1076,-1.5042,-2.4087,-0.9239,-1.4266,-1.5681,-0.161,-0.2954,-0.1222,-1.8719,-1.0414,-2.3915,-1.9661,-0.4565,-1.0512,-1.056,-1.9076,-1.7541,-1.7246,-0.6948,-1.0748,-1.4789,-1.8589,-0.4525,-1.9473,-0.945,-0.9852,-1.7111,-2.6297,-0.3202,-0.5586,0.0268,-1.1551,0.0057,1.0026,0.2956,-1.3566,-1.6422,-1.5303,-1.5304,-0.3393,-0.4082,-1.397,-1.9962,-0.9859,-0.7967,-1.113,0.3372,-0.8715,-3.3365,-1.3294,-1.0875,-1.3999,-1.6651,-1.9618,-0.3985,-2.4204
181,-1.6225,-1.905,-3.5677,-1.8779,-0.3483,-3.8558,1.1663,-0.8111,-1.0632,-2.3418,-0.0536,0.6904,-3.5472,-0.4614,-0.1867,-2.0949,-0.2412,-0.055,-1.4195,-1.7726,-1.3676,-2.2039,-2.5162,-0.1117,-2.1867,-0.6986,-2.3432,-2.5085,-2.0629,-0.2619,-0.5575,-0.5331,-4.0083,0.1547,-2.1661,-1.6227,-0.622,-5.7019,-1.6996,0.1207,-2.1308,0.2196,-1.4764,0.0498,-0.2206,-0.4494,-2.7321,-2.799,1.7582,-2.5537,0.1894,0.0704,-2.1322,-2.8593,0.0725,-1.2424,-0.9784,0.785,-1.7198,-3.0185,-3.5831,-0.8633,-3.9825,-2.2312,-2.6384,-1.9151,-1.7619
182,-0.5319,-0.7122,-1.9097,-1.7814,-0.6261,-3.4264,1.8847,2.6715,-1.8492,-1.6848,-0.4308,-0.4235,-2.9072,-1.6085,-0.8098,-3.4985,-0.3723,0.2286,0.2921,0.1259,-1.0244,-2.1919,-2.6148,-0.507,-3.1341,-0.5374,-2.003,-2.0837,-2.1326,-0.2453,-0.3619,-1.9089,-3.2887,0.254,-1.978,-1.2785,-0.0476,-5.2217,-4.8258,-0.0265,-0.7955,0.1282,-0.9273,-0.6064,1.0974,-0.4834,-2.2036,-1.8967,-0.9825,-2.4108,-0.1015,-1.3454,-1.8303,-2.0373,-0.388,0.6093,-0.6982,0.6688,-2.1263,-2.0634,-1.6024,-0.8726,-1.8621,-1.6187,-1.6272,-1.447,-1.4687
183,-0.4412,-1.145,-2.4508,-1.8495,-0.796,-1.9205,2.9362,1.2894,-2.35,-1.2713,-1.3199,-1.1932,-2.5074,-1.4003,-0.3952,-3.0538,-0.0216,0.0626,-0.1153,-2.2212,-1.0098,-2.3834,-2.9145,-0.8056,-2.6478,-0.831,-1.7884,-2.2809,-0.0781,0.6186,-0.268,-0.1741,-3.1663,0.0038,-2.6625,-1.2337,1.2654,-1.8399,-0.5007,-0.0037,-3.2116,0.9592,-1.2046,0.1351,2.1053,-0.798,-2.3019,-2.1373,-0.857,-0.9857,-0.0013,-0.0273,-1.735,-2.5191,-0.1727,-0.3479,-0.8626,-0.0174,-0.8919,-2.794,-1.8419,-0.4535,-1.0521,-2.2984,-1.9305,-0.4798,-2.0024
184,-0.5263,-0.699,-2.3328,-4.2249,-0.6156,-0.9871,0.1627,0.5354,-1.0925,-2.1766,-2.4091,-0.7621,-1.7596,-0.4409,-0.9298,-1.0495,-0.1775,0.2584,-0.9964,-1.5759,2.2427,-2.3072,-2.0974,3.4705,-0.4396,-0.9177,-2.4411,-1.741,-1.9599,0.066,-1.4513,-1.5998,-1.931,0.3543,-1.6683,-1.5431,0.0746,-4.6081,0.4863,0.6825,-3.7204,0.1468,-1.3403,0.2266,0.0471,-0.2618,-2.0963,-1.3442,-2.0796,-2.1467,0.2908,-0.8883,-1.3309,-2.7569,0.6061,-0.5197,-1.2309,0.615,-1.7224,-2.2263,-1.928,-1.1269,-1.6644,-1.6902,-1.1773,-0.8142,-2.5932
185,0.3407,-2.2721,-3.089,-2.6768,-0.1887,-2.0063,4.2575,0.1922,-1.2771,-2.3695,1.05,0.6202,-2.8861,-1.1968,0.1667,-1.1834,0.4447,0.1111,0.439,-1.4013,-0.2492,-2.5055,-2.0894,0.5345,-1.9123,-0.5185,-2.9166,-1.7231,-2.248,-0.0336,1.4992,3.0477,-2.9666,0.2984,-1.7189,-1.3554,-0.1464,-1.0644,-1.6521,0.3083,-1.9363,0.186,-0.8995,0.0932,2.3626,-0.8248,-2.3762,-1.9726,-1.9973,-1.779,-0.3018,-0.7243,-2.1226,-2.077,0.1323,-1.4744,-1.1021,0.7634,0.9227,-2.0229,-3.3407,-0.5215,-2.084,-1.4951,-2.4094,-0.7831,0.2318
186,0.1523,-0.5318,-3.2283,-4.5118,-0.564,-0.2264,1.0653,2.3443,-0.44,-0.6289,0.4965,0.5424,-3.0361,0.9134,-0.0455,3.756,-0.0672,-0.1072,2.5342,-2.2008,-0.1254,-1.8884,-2.2346,2.0871,0.1344,-0.4739,-1.7417,-2.0479,-2.2218,0.5716,2.4421,0.32,0.1178,0.2205,0.0776,0.4329,0.3571,-1.0578,-1.4249,0.8284,0.9499,0.7056,-0.163,0.4824,2.6758,-0.5804,-1.4072,-2.2422,-1.6436,-1.0799,-0.5972,0.0404,-2.1951,-1.9136,-0.2826,0.9968,-0.7384,1.2284,2.8034,-2.8,-2.5192,-0.5159,-1.4441,-1.0772,-0.9096,-0.9125,-1.1193
187,-0.1026,-0.1594,-2.7811,-2.6635,-0.6915,-1.5993,1.6459,-0.0825,-2.3645,-0.6652,-0.4824,-0.3004,-2.5885,0.1918,-0.5298,-0.5077,-0.3551,0.2281,-0.0113,-2.0572,-0.2864,-1.6455,-1.962,-0.5732,-0.7672,-0.4496,-1.4577,-2.3021,-1.4207,-0.2092,-0.3654,-1.1949,-3.01,0.2119,-1.2858,-0.0109,1.513,-1.8802,-0.4356,0.0211,-1.9992,0.317,-1.1885,0.4727,1.7694,-0.3304,-1.6717,-2.6183,-0.8573,-1.7142,-0.2053,-0.0746,-2.0196,-1.8321,-0.0805,-0.4222,-0.6374,0.4334,-1.1919,-2.4191,-1.1372,-0.6145,-0.4206,-1.4767,-1.727,-0.3915,-2.1545
188,-0.9901,-0.6925,-2.7266,-3.0443,-0.4765,-0.648,-0.2367,-2.605,-1.2211,-1.4662,-0.9291,0.151,-1.5292,-0.4435,-0.2156,2.543,-0.7089,2.2281,0.1978,-1.9122,-0.0977,-2.4465,-0.8496,4.5476,-2.2874,-0.7259,-1.8972,-2.4474,-0.7,0.0329,1.3189,-0.1633,0.3971,0.2708,-0.4448,-1.1157,1.323,-1.7632,-0.9582,0.5137,-0.8344,0.4037,-1.1011,0.016,-0.5992,-0.0787,-1.5106,-1.1362,-2.2302,-2.1792,0.0705,-0.4958,-1.5087,-2.2011,-0.1351,-1.1174,-1.0617,1.2176,-0.2053,-2.3351,-3.0868,-0.7299,-1.4177,-1.0884,-0.6061,-0.6026,0.0054
189,-0.6036,-1.4469,-2.2012,-4.0739,-0.6271,-4.0641,-1.5645,0.3671,-1.4713,-2.1609,-2.8852,-1.798,-2.669,-1.1756,-1.7486,-1.4173,-0.2841,-0.1988,-0.8633,-1.0409,-0.7467,-2.9436,-2.2578,-0.8435,-1.1684,-0.3003,-1.9383,-2.4707,-1.961,0.1942,-1.3178,-2.4301,-3.2499,-0.055,-2.672,-2.1147,-0.1357,-0.3762,-0.7741,0.1008,-2.1654,0.1649,-1.1172,0.4042,1.3953,-0.6285,-2.2244,-2.3183,-1.2983,-1.6594,-0.3116,-0.7129,-2.0186,-2.2233,0.0704,-1.2521,-1.6436,0.1079,-1.961,-2.6218,-1.5045,-0.6914,-1.6917,-1.9762,-1.1257,-1.29,-2.1215
190,-0.6948,-0.7433,-2.5184,-4.6616,-0.5892,-2.3998,-0.5437,-1.5598,-3.0648,-1.6135,-0.0916,-1.5777,-2.4403,0.2499,-0.5207,-1.0461,-0.8623,0.0594,-1.2908,-1.6789,-0.9062,-1.823,-2.0838,-0.35,-0.4863,-0.5426,-1.5622,-1.53,-2.2987,0.2073,-0.4685,-1.8664,-2.0975,-0.2331,-0.6093,-1.6026,0.3595,-1.0696,-2.1341,0.3059,1.8364,0.3892,-0.6877,1.2533,-0.6694,-0.6541,-1.7666,-1.7763,-0.5005,-2.0956,-0.0859,-0.3499,-1.3806,-2.5521,0.2958,-1.1657,-1.2637,0.4143,0.0944,-2.6524,-1.3834,-0.3575,-1.7294,-1.8134,-1.7764,-1.7862,-1.9788
191,-0.4528,-1.2841,-3.6982,-4.6585,-0.4078,-1.4991,0.2014,3.0371,-0.7551,-1.6902,0.0962,-0.9121,-2.6928,0.0227,-1.1955,-1.0923,-0.2196,0.4622,-0.0442,-2.1076,-0.8039,-2.2101,-2.0987,0.6912,-1.0819,-0.3463,-1.4082,-1.9479,-0.5508,-0.4091,-0.5552,-0.9189,-2.3295,-0.5256,-1.4396,-0.9454,-0.719,-2.1306,-3.0764,-0.1769,-2.4334,0.283,-1.8759,-0.1589,1.8952,-0.8818,-1.651,-1.2143,-1.1266,-2.2066,-0.2866,-0.127,0.3302,-2.5674,-0.4321,0.2195,-0.8985,0.5021,-2.3472,-2.0248,-1.5485,-0.7008,-0.8819,-1.2249,-1.7692,-1.5241,-1.1604
192,-0.4695,-0.8999,-2.4462,-3.9078,-0.2667,-2.9247,-1.5901,4.2459,-1.7155,-1.4501,-2.1637,-1.431,-2.2158,-0.6521,-1.2335,-0.7001,-0.2741,-0.202,-0.369,-1.7959,-0.1289,-2.1875,-2.2802,-0.1544,-0.7316,-0.9338,-2.521,-1.9814,-2.1715,-0.238,-1.2434,-2.1221,-3.2841,-0.0581,-1.6165,-0.7622,-0.6786,-5.0492,-2.2519,0.2724,-1.272,0.1827,-1.5484,0.0563,1.4791,-0.8473,-1.8004,-0.9669,-2.065,-1.303,-0.6063,-0.3559,-1.6812,-2.5683,-0.7325,-1.6256,-0.7772,0.3774,-0.4336,-2.1658,-2.1395,-0.9325,-1.2084,-1.7309,-1.8119,-0.4451,-2.2373
193,-0.4637,-0.4141,-2.0103,-1.3987,-0.4148,-3.64,-0.2339,5.6278,-0.6001,-2.5937,0.3875,-0.3249,-2.2188,-1.0108,-0.2873,-2.1764,-0.3468,0.4094,0.4551,-2.5218,-0.5354,-2.08,-1.553,-0.5137,-1.1651,-0.2021,-2.0853,-1.6642,-2.2017,0.2425,-0.1226,-1.294,-2.9362,0.3069,-0.7848,-0.976,-0.7763,-1.2764,-1.1879,0.4929,-0.7488,0.2019,-1.8041,0.0986,2.4445,-0.6815,-0.8089,-1.71,0.0917,-1.5664,-0.6132,-0.0662,-1.7541,-2.2583,0.6027,0.0675,-1.1426,0.5013,-0.1493,-2.0874,-1.5385,-0.5183,-0.3628,-1.5405,-1.2167,-0.4816,-1.0166
194,-1.6355,-0.9691,-2.8387,-2.207,-0.5096,-3.163,1.2051,1.617,-0.831,-1.3184,-0.6067,0.8041,-2.3762,-0.7625,-0.6588,0.2306,1.3643,-0.17,1.0231,-2.4903,-1.2894,-1.338,-2.0779,-0.3967,-2.5849,-0.8055,-0.6372,-2.2524,-1.0319,-0.649,-0.061,-1.1075,-3.378,0.4599,-1.7251,-0.9237,0.0299,-3.8133,1.2182,-0.1714,-2.7429,0.2813,-1.0639,0.2338,1.4364,-0.7075,-1.8753,-2.6277,-0.8505,-1.5551,-0.4856,-0.3529,-1.4934,-1.8954,0.2737,-0.0953,-0.6759,0.2927,0.0749,-2.6178,-0.4244,-1.444,-0.7673,-1.1549,-1.513,-0.5643,-1.5974
195,0.1919,-2.1108,-2.4171,-3.311,-0.3998,-3.8001,2.5147,-2.4872,-0.8238,-1.8134,-1.4694,-1.2136,-2.3658,-0.0346,0.5967,-0.9893,-0.9475,0.3666,-0.1645,-1.8338,-0.5161,-2.7133,-1.6066,-0.2536,-0.6045,-0.7514,-1.9344,-1.7765,-3.29,0.2941,-0.4417,-0.3335,-2.564,0.2404,-1.7779,-1.0221,0.3327,-1.2775,-2.2369,0.0712,-1.4894,0.6639,-0.8153,-0.1183,-0.2653,-0.9479,-1.9115,-2.3125,-1.6558,-0.2851,-0.5417,-0.2934,-1.4016,-1.8006,2.7214,-0.645,-1.28,0.433,1.0072,-2.6551,-2.6796,-0.3384,-2.399,-1.7885,-1.3379,-1.4886,-0.0822
196,-0.5556,-1.1557,-3.0491,-3.4244,-0.8124,-3.6181,0.5959,0.2599,-1.7246,-1.2758,-0.4141,-0.5735,-2.9691,-0.9749,-0.0207,-2.1195,0.5757,-0.0683,-0.204,-2.1657,-1.4018,-0.9444,-1.8508,-1.0437,-3.1782,-0.4109,-2.5327,-1.5691,-1.9141,0.4063,-1.4646,-1.3195,-2.4059,-0.2268,-1.6646,-1.6111,-0.6484,-0.702,-1.5709,0.3795,-1.4731,0.3992,-1.9454,0.2478,1.3471,-0.7007,-1.8474,-1.4691,-1.0921,-1.6442,-0.2906,0.2095,-1.474,-1.0906,-0.2049,-1.0594,-0.8152,0.3412,-0.7116,-2.8107,-2.2536,-0.8115,-1.6315,-1.754,-2.0935,-1.3251,-1.3129
197,-0.786,-1.2356,-2.6566,-4.5702,-0.4451,-0.6427,0.3316,2.353,-0.7922,-1.2873,-1.8422,-0.9084,-2.024,-0.0315,-0.0508,-0.3623,-0.1936,-0.5774,-1.1362,-1.8095,-0.5916,-2.7734,-2.3051,0.2368,-0.5561,-0.7169,-2.2061,-2.5301,-2.1883,0.1901,-0.3718,-0.6935,-0.9984,0.5148,-1.4032,-1.3346,0.924,-2.1542,-2.1636,0.203,-2.1737,0.0278,-0.9696,-0.2538,-1.0796,-1.382,-1.9856,-1.826,-2.0346,-2.383,-0.7495,-0.1081,-2.0103,-1.4595,-0.5971,-0.1851,-1.4965,1.0335,-0.6987,-2.6879,-2.7349,-0.4897,-1.1274,-1.5208,-1.4545,-1.0006,-1.8599
198,-0.5738,-0.8374,-3.7348,-2.9028,-0.8196,-2.033,-0.5512,3.6279,-0.5967,-1.6835,-0.4474,-1.1166,-1.9375,-0.1153,-1.9214,-1.5865,-0.5202,-0.1105,0.1899,-1.109,-1.3098,-2.0425,-2.3528,-0.3239,-1.0261,-0.2771,-2.0953,-1.98,-2.215,0.3327,-0.7689,-2.2084,-2.4869,0.2175,-1.4562,-1.1864,0.6255,-5.8849,-0.7915,-0.2493,-2.1769,0.47,-1.0353,0.2372,1.4558,-0.8388,-1.6287,-0.8893,-0.7735,-1.8429,-0.089,-0.1429,-1.2349,-2.7466,0.0981,-0.8883,-1.2597,0.2122,-1.1718,-2.3457,-1.2191,-1.1773,-1.6885,-1.6277,-1.2322,-0.8539,-2.0619
199,-0.8304,-1.9701,-2.0398,-4.0682,-0.3911,-3.3987,0.8041,3.4967,-1.7608,-1.4964,-1.6053,-0.7079,-2.851,-1.0597,-1.077,-2.4626,0.8667,-0.056,0.1509,-1.9081,-1.2411,-1.9555,-2.0456,0.1406,-0.9266,-0.5287,-3.7031,-1.4089,-0.5844,-0.0257,-0.5585,-1.686,-2.7282,0.1072,-1.355,-2.2708,-0.0771,-4.2051,-2.6588,-0.1479,-2.8116,0.2204,-1.8729,0.198,0.8739,-0.3643,-2.2476,-1.7987,-0.8521,-1.2334,-0.4678,-0.7302,-1.6803,-1.9791,0.2459,-0.5015,-1.0067,0.7138,-1.1687,-2.2262,-1.2444,-1.0652,-1.2842,-1.3742,-1.5494,0.083,-3.3895
200,-0.8848,-1.8693,-2.4207,-2.5046,-0.4731,-2.9275,-2.3967,2.1421,-0.4955,-2.2984,-2.6816,-1.8742,-2.6997,-1.3903,-1.2323,-2.1427,-0.6357,-0.1376,-1.1547,-1.6034,-0.7662,-3.0751,-2.0576,-0.3753,-1.5909,-0.4675,-2.7413,-2.4241,-2.1502,0.418,-1.4197,-1.2227,-3.0686,0.3426,-2.1634,-1.7246,-0.1511,-4.7984,-3.0708,0.7737,-2.0678,0.435,-1.6055,0.4648,0.9452,-1.0249,-1.9304,-1.4206,-1.6734,-1.4298,-0.1313,-0.0803,-2.2288,-2.2351,-0.0239,-0.6246,-1.1513,0.5037,-1.7661,-1.8529,-2.0925,-0.6656,-1.8146,-1.9492,-2.0311,-1.4161,-1.5023
201,-0.2434,-1.2439,-1.4502,-2.3468,-0.3805,-1.0758,-0.0016,4.1859,-0.4393,-0.1361,-1.1441,-0.0703,-2.3379,-0.7961,-1.1637,-2.0578,-0.2721,-0.0589,0.2501,-0.9087,-1.4931,-1.8143,-2.2611,1.9927,-0.6771,-0.7508,-2.8056,-2.2924,-2.7891,-0.4127,-1.039,-0.6734,-2.48,0.0091,-0.8081,-1.9916,-0.5567,-2.6309,-1.0223,0.0052,-2.8864,0.0398,-1.5295,0.3189,2.7236,0.0917,-2.0507,-1.1602,-0.9818,-1.594,-0.6727,-0.285,-1.5739,-1.717,-0.3132,0.1231,-1.1688,0.7381,-0.9532,-2.5164,-2.5553,-0.6892,-1.4209,-1.5946,-1.6845,0.4964,-2.1389
202,-0.6662,-1.842,-2.5329,-3.6374,-0.5498,-3.9574,-0.0272,4.8353,-1.9185,-1.8274,-0.8225,-0.3779,-2.5734,-0.6377,-1.2188,-1.4063,-0.4164,-0.225,0.5963,-1.3052,-0.6131,-1.8938,-2.3988,-0.9608,-0.8588,-0.5431,-1.4732,-2.1348,-2.1341,-0.4845,-0.0838,-1.9877,-2.3687,0.3663,-1.2421,-0.1712,-0.1453,-3.9924,-2.6138,0.1795,-1.5271,0.1669,-0.8332,-0.2771,2.6078,1.3027,-1.4187,-1.4207,1.4406,-1.5624,-0.2437,0.121,-2.1094,-2.0939,-0.1239,-1.2959,-1.3835,0.3204,-1.9706,-2.56,-1.295,-0.76,-2.0516,-1.2476,-1.2728,-1.9183,-2.4532
203,-0.5602,-2.9697,-3.3239,-3.2908,-0.1674,-1.3451,0.3525,5.4202,-3.8439,-1.2156,1.0968,0.7932,-3.6822,-0.3354,-0.8595,-0.1492,-0.6318,0.3709,0.7475,-2.4936,-0.5072,-2.303,-2.3192,0.2653,-2.8482,-0.2169,-2.0098,-2.6991,-2.6802,0.4973,-0.9221,4.0274,-0.75,0.3277,0.1506,-1.5237,0.5834,-3.2479,-0.8367,0.6541,-0.8741,0.5277,-1.3863,0.1261,0.3449,1.0057,-3.221,-3.5709,-1.5371,-1.2791,-0.4612,0.316,-1.8517,-2.734,-0.3213,-0.6406,-1.5519,0.6216,1.1923,-2.8692,-2.9331,-0.718,-2.6368,-1.0935,-1.3444,-1.4151,-2.691
204,-0.6695,-0.5136,-3.6388,-4.6464,-0.5747,-1.0605,-0.254,3.248,-1.7783,-2.0973,-1.3417,-0.4555,-2.5181,-0.4408,-1.3909,-0.8963,-0.5369,0.1126,1.4174,-1.2128,0.4312,-2.1551,-2.0758,-0.1557,-0.8111,-0.2127,-1.5089,-1.9208,-0.35,0.2448,-0.2801,-1.713,-2.7066,-0.4562,-1.457,-1.521,-0.2532,-2.1249,-1.456,0.3741,-1.6441,0.0674,-0.2487,-0.0407,2.1524,-2.164,-0.6099,-2.4685,-0.8749,-0.9705,-0.6967,0.2559,-1.6594,-2.2916,-0.0983,-1.0462,-1.2115,0.6718,-0.5128,-2.5938,-2.3298,0.0477,-3.3686,-0.8406,-0.79,-0.7503,1.3561
